id,year,shipname,nation,days,embarked,disembarked
17052,1741,Marlborough,Great Britain,,271,217
17053,1741,Nightingale,Great Britain,,271,217
17054,1741,Phoenix,Great Britain,,271,217
17058,1741,Rainbow,Great Britain,,271,217
17061,1741,Townshend,Great Britain,,271,217
17033,1741,Rising Sun,Great Britain,390,276,209
17042,1741,Chesterfield,Great Britain,,276,209
17051,1741,Levant,Great Britain,,276,209
17063,1741,Williamsburgh,Great Britain,,276,209
10627,1741,Guinese Galei,Netherlands,358,246,206
17023,1741,Molly,Great Britain,404,251,206
30408,1741,Jean François,France,312,216,201
77539,1741,Writtle Merchant,Great Britain,,240,197
94747,1741,Hare,Great Britain,,240,197
94754,1741,Betsey,Great Britain,,240,197
94753,1741,Corker,Great Britain,270,240,197
76366,1741,Mermaid,Great Britain,,240,197
94765,1741,Willoughby,Great Britain,,240,197
94770,1741,Pineapple,Great Britain,,240,197
98712,1741,John and Betty,Great Britain,,240,197
41159,1741,NS da Soledade e Almas,Portugal / Brazil,,212,194
47485,1741, ,Portugal / Brazil,,212,194
30388,1741,Notre Dame de Bonne Garde,France,321,199,189
30403,1741,Sainte Catherine d'Alexandrie,France,302,213,189
52014,1741,NS da Ajuda e Bom Jesus de Bouças,Portugal / Brazil,,211,188
30389,1741,Aimable Marie,France,295,203,187
10411,1741,Africaanse Galei,Netherlands,274,232,187
30423,1741,Saint Édouard,France,220,213,183
17024,1741,Nancy,Great Britain,314,222,182
30412,1741,Patriarche,France,278,193,177
77793,1741,Tryton,Great Britain,,204,176
30380,1741,Saint Louis,France,485,220,175
32958,1741,Marie,France,328,200,175
32124,1741,Phénix,France,,196,174
32125,1741,Diane,France,,196,174
32150,1741,Sultane,France,,196,174
32157,1741,Electre,France,,196,174
31456,1741,Henriette,France,,196,174
32129,1741,Jeune Henry,France,356,212,170
17034,1741,Seaflower,Great Britain,330,170,169
32135,1741,Chrysolithe,France,244,191,165
31463,1741,Aimable Flore,France,,202,162
30390,1741,Neptune,France,223,180,160
90191,1741,Cumberland,Great Britain,285,172,153
90110,1741,Lively,Great Britain,250,172,153
94750,1741,Carolina,Great Britain,249,172,153
17012,1741,Blackmore,Great Britain,259,172,153
94752,1741,Mary and Ann,Great Britain,241,172,153
90126,1741,Pardoe,Great Britain,,172,153
90384,1741,Foster,Great Britain,,172,153
94764,1741,Dispatch,Great Britain,,172,153
94773,1741,Doddington,Great Britain,,172,153
41170,1741,S Francisco Xavier e S Ana,Portugal / Brazil,,169,150
32141,1741,Union Parfaite,France,349,172,149
30392,1741,Postillon,France,302,190,143
30396,1741,Catherine,France,319,152,140
30424,1741,Vendangeur,France,255,160,140
90056,1741,Saint George,Great Britain,323,148,131
94744,1741,Cape Coast,Great Britain,385,147,130
36089,1741,Charity,U.S.A.,,149,126
36091,1741, ,U.S.A.,,149,126
36092,1741, ,U.S.A.,,149,126
36093,1741, ,U.S.A.,,149,126
36094,1741, ,U.S.A.,,149,126
36096,1741,Charming Betty,U.S.A.,,149,126
25183,1741, ,U.S.A.,,149,126
25184,1741, ,U.S.A.,,149,126
30393,1741,Marquis de Brancas,France,194,103,99
30402,1741,Phénix,France,298,106,99
30401,1741,Bonite,France,458,22,20
41235,1741,NS Madre de Deus S Antônio e Almas,Portugal / Brazil,827,100,7
32962,1742,Apollon,France,172,700,645
30419,1742,Mentor,France,341,657,598
8736,1742,S João Batista e Almas,Portugal / Brazil,,561,548
8735,1742,Família Santa,Portugal / Brazil,,644,539
32966,1742,Gloire,France,133,551,508
8728,1742,Bom Jesus da Pedra e S Rita,Portugal / Brazil,,570,494
8483,1742,S Pedro e S Antônio,Portugal / Brazil,,554,480
50642,1742,Bom Jesus de Vilanova e Almas,Portugal / Brazil,285,565,473
8742,1742,S Antônio S Jorge e Almas,Portugal / Brazil,,527,457
75670,1742,James Gally,Great Britain,284,526,450
8729,1742,NS do Rosario Santana e Almas,Portugal / Brazil,,518,449
8737,1742,S Antônio e Almas,Portugal / Brazil,,515,447
8725,1742,NS do Monte do Carmo e S Elias,Portugal / Brazil,,529,443
32965,1742,Valeur,France,196,500,439
8727,1742,NS da Conceição,Portugal / Brazil,,458,436
30442,1742,Néréide,France,304,438,430
8740,1742,Jesus Maria José e Almas,Portugal / Brazil,,431,422
8723,1742,S Domingos e NS do Rosario,Portugal / Brazil,,408,416
52013,1742,NS da Penha da França e Boa Hora,Portugal / Brazil,351,476,413
46702,1742,NS da Aparecida e S José,Portugal / Brazil,,492,412
50645,1742,NS da Vida S Antônio e Almas,Portugal / Brazil,,492,412
8732,1742,NS do Porto de Avel S Antônio e Almas,Portugal / Brazil,,466,404
50643,1742,Santana e Almas,Portugal / Brazil,,465,403
50644,1742,Jesus Maria José e Santana,Portugal / Brazil,,465,403
50646,1742,Bom Jesus da Confiança e NS da Penha de França,Portugal / Brazil,,465,403
50647,1742,Santana e NS da Conceição,Portugal / Brazil,,465,403
50654,1742,NS do Pilar S Antônio e Almas,Portugal / Brazil,,465,403
48052,1742,NS do Monte do Carmo e S José,Portugal / Brazil,,465,403
8142,1742,S Antônio e S [?] e Almas,Portugal / Brazil,,465,403
8144,1742,Santana S Francisco Xavier e S Antônio,Portugal / Brazil,,465,403
8745,1742,NS da Glória Santana e S Joaquim,Portugal / Brazil,,450,390
8748,1742,NS dos Remédios S Francisco e S Antônio,Portugal / Brazil,,449,389
32963,1742,Vestale,France,277,400,385
8733,1742,NS dos Remédios e Almas,Portugal / Brazil,,436,378
30444,1742,Intrépide,France,355,440,375
8730,1742,NS do Monte do Carmo e S João Batista,Portugal / Brazil,,426,369
33157,1742,Grand Chasseur,France,287,432,368
32964,1742,Flore,France,361,410,367
32156,1742,Béril,France,,415,367
8738,1742,NS dos Remédios e Almas,Portugal / Brazil,,439,367
30439,1742,Bons Enfants,France,410,464,364
30429,1742,Favori,France,240,373,360
30430,1742,Marquis d'Antin,France,400,400,360
41059,1742,NS da Conceição e Santana,Portugal / Brazil,,388,357
41060,1742,NS da Guia S Antônio Santana e Almas,Portugal / Brazil,,388,357
41061,1742,S Antônio e S Francisco Xavier,Portugal / Brazil,,388,357
8744,1742,Bom Jesus de Bouças e NS da Conceição,Portugal / Brazil,,426,357
31457,1742,Expédition,France,,386,351
32146,1742,Thétis,France,,386,351
32155,1742,Barantin,France,,386,351
32160,1742,Marie Renée,France,,386,351
32489,1742,Aimable Françoise,France,,386,351
17084,1742,Queen Elizabeth,Great Britain,215,406,347
8739,1742,NS de Nazaré e S João da Cruz,Portugal / Brazil,,385,344
50636,1742,S Miguel e o Anjo Custódio,Portugal / Brazil,429,379,339
50635,1742,NS dos Milagres S José e Almas,Portugal / Brazil,616,376,326
30440,1742,Jeune Flore,France,370,325,325
10533,1742,Duinvliet,Netherlands,,341,322
17059,1742,Shepherd,Great Britain,292,400,320
30438,1742,Amphitrite,France,447,420,314
8482,1742,NS do Livramento S Antônio e Almas,Portugal / Brazil,,344,311
17047,1742,George,Great Britain,356,363,310
8741,1742,NS de Nazaré e S Antônio,Portugal / Brazil,,342,310
17065,1742,Ann,Great Britain,223,377,309
8743,1742,NS da Piedade e S Gertrudes,Portugal / Brazil,,339,307
8726,1742,NS de Nazaré e S Antônio,Portugal / Brazil,,336,304
52006,1742,Santana e Bom Jesus da Boa Nova S Antônio,Portugal / Brazil,768,338,293
50626,1742,NS da Barroquinha e S Rita,Portugal / Brazil,537,334,290
8731,1742,NS da Saúde e S Domingos,Portugal / Brazil,,325,286
77542,1742,London Frigate,Great Britain,,331,283
94772,1742,Surprize,Great Britain,,331,283
94779,1742,Nancy,Great Britain,,331,283
17043,1742,Cornwall,Great Britain,,331,283
17046,1742,Duke of Queensberry,Great Britain,,331,283
77549,1742,Defence,Great Britain,,331,283
94782,1742,Brooke,Great Britain,,331,283
94787,1742,Valentine,Great Britain,,331,283
50637,1742,NS da Conceição da Praia S Antônio e Almas,Portugal / Brazil,,325,282
8734,1742,NS do Monte do Carmo e S Elias,Portugal / Brazil,,303,274
17074,1742,Jefferis,Great Britain,281,319,273
50649,1742,Jesus Maria José S Francisco Xavier e Almas,Portugal / Brazil,,301,272
50651,1742,NS do Socorro e Bom Jesus da Vilanova,Portugal / Brazil,,301,272
48048,1742,Bom Jesus de Vilanova e NS do Pilar,Portugal / Brazil,,301,272
48049,1742,NS da Penha da França e Santana,Portugal / Brazil,,301,272
48051,1742,NS das Necessidades S Antônio e Almas,Portugal / Brazil,,301,272
48054,1742,Santana S Joaquim e Almas,Portugal / Brazil,,301,272
8143,1742,Jesus Maria José e Família Sagrada,Portugal / Brazil,,301,272
17080,1742,Palm Tree,Great Britain,328,317,271
11736,1742,Grootburg,Netherlands,,294,270
11038,1742,Taamen,Netherlands,373,294,270
30421,1742,Reine des Anges,France,328,407,269
20706,1742,Angola,Great Britain,369,303,269
30437,1742,Galathée,France,368,287,262
10879,1742,Neptunus,Netherlands,,280,260
50641,1742,S Isabel Rainha de Portugal e Almas,Portugal / Brazil,239,278,254
52012,1742,S Miguel o Anjo e Almas,Portugal / Brazil,459,288,250
30436,1742,Soleil,France,358,440,250
17057,1742,Princess of Wales,Great Britain,388,292,250
30426,1742,Jeune Marguerite,France,533,262,243
50634,1742,Santiago e Almas,Portugal / Brazil,472,279,242
50633,1742,NS da Boa Hora Santana S Joaquim e Almas,Portugal / Brazil,460,265,240
30432,1742,Légère,France,,273,236
17055,1742,Pompey,Great Britain,,273,236
32159,1742,Atlas,France,,273,236
17076,1742,Louisa,Great Britain,,273,236
50629,1742,Jesus Maria José S Francisco Xavier e Almas,Portugal / Brazil,399,257,233
30441,1742,Zéphir,France,325,233,231
94783,1742,Betsey,Great Britain,221,282,231
30427,1742,Mercure,France,419,420,230
30428,1742,Jeannette,France,249,231,223
32148,1742,Bellonne,France,,341,222
90192,1742,Cumberland,Great Britain,,271,217
30425,1742,Jeanne Catherine,France,,271,217
17041,1742,Bristol Merchant,Great Britain,,271,217
24335,1742,Planter,Great Britain,,271,217
17048,1742,Indian Prince,Great Britain,,271,217
31458,1742,Saint Jean Baptiste,France,,271,217
32147,1742,Espérance,France,456,271,217
31460,1742,Fidel,France,433,271,217
30431,1742,Vertu,France,,271,217
17056,1742,Prince of Orange,Great Britain,,271,217
32158,1742,Aubry,France,,271,217
32161,1742,Neptune,France,,271,217
32162,1742,Mariane,France,,271,217
32165,1742,Unité,France,,271,217
31465,1742,Bourbon,France,,271,217
31467,1742,Victoire,France,,271,217
31469,1742,Marie,France,,271,217
17066,1742,Biddy,Great Britain,,271,217
17067,1742,Brice,Great Britain,,271,217
17071,1742,Greyhound,Great Britain,,271,217
17078,1742,Marlborough,Great Britain,,271,217
17083,1742,Postillion,Great Britain,,271,217
17087,1742,Tryton,Great Britain,,271,217
10599,1742,Genoveva Maria,Netherlands,,234,215
30451,1742,Patriarche,France,207,220,215
31428,1742,Junon,France,301,276,209
10617,1742,Granadier,Netherlands,316,219,207
30434,1742,Fidélité,France,275,240,207
77535,1742,Black Prince,Great Britain,,240,197
94778,1742,Corker,Great Britain,,240,197
90111,1742,Lively,Great Britain,,240,197
77547,1742,Nassau,Great Britain,,240,197
76367,1742,Mermaid,Great Britain,,240,197
94767,1742,New Foster,Great Britain,,240,197
94785,1742,Ann and Betty,Great Britain,,240,197
94791,1742,New Foster,Great Britain,,240,197
94795,1742,Corker,Great Britain,,240,197
94801,1742,John and Betty,Great Britain,,240,197
10624,1742,Groot Prooijen,Netherlands,305,225,196
17037,1742,Amoretta,Great Britain,327,228,195
17069,1742,Dispatch,Great Britain,249,234,192
50627,1742,NS das Mercês S José e Almas,Portugal / Brazil,,208,188
33158,1742,Petit Chasseur,France,349,185,180
10402,1742,Africaander,Netherlands,363,203,176
32149,1742,Néraide,France,,196,174
31429,1742,Saint Jacques,France,359,239,162
50640,1742,NS da Conceição e Almas,Portugal / Brazil,284,171,155
77546,1742,Saint Fernando,Great Britain,312,174,154
94766,1742,Mary,Great Britain,,172,153
94774,1742,Mary and Ann,Great Britain,,172,153
94768,1742,Swallow,Great Britain,,172,153
94793,1742,Carolina,Great Britain,,172,153
94800,1742,Binnin,Great Britain,,172,153
41160,1742,NS da Soledade e Almas,Portugal / Brazil,,169,150
50639,1742,NS da Conceição S Antônio e Almas,Portugal / Brazil,233,163,146
17062,1742,Vernon,Great Britain,241,158,140
90057,1742,Saint George,Great Britain,,148,131
30435,1742,Neptune,France,,148,126
36095,1742, ,U.S.A.,,149,126
36097,1742, ,U.S.A.,,149,126
36098,1742, ,U.S.A.,,149,126
36099,1742, ,U.S.A.,,149,126
36100,1742, ,U.S.A.,,149,126
39099,1742,Greyhound,U.S.A.,,151,126
30417,1742,Jeune Thélémaque,France,447,144,124
50652,1742,NS da Guia S Antônio e Almas,Portugal / Brazil,,118,105
49495,1742,S José S Antônio e Almas,Portugal / Brazil,,113,98
35109,1742,Grevinden af Laurvigen,Denmark / Baltic,,53,51
8145,1743,Bom Jesus da Pedra e S Rita,Portugal / Brazil,,679,589
30461,1743,Jeune Monarque,France,212,525,517
30452,1743,Saint René,France,355,508,500
33161,1743,Alcyon,France,293,484,473
33358,1743,Leios,France,293,484,473
32490,1743,Flore,France,360,514,468
17111,1743,Levant,Great Britain,227,547,468
32969,1743,Favorite,France,232,507,461
10475,1743,Catharina Galei,Netherlands,,550,460
31466,1743,Printemps,France,,495,450
30463,1743,Saint Pierre,France,245,480,440
30467,1743,Reine Élisabeth,France,,455,440
49675,1743,NS do Livramento S Antônio e Almas,Portugal / Brazil,523,487,436
33159,1743,Comte de Maurepas,France,288,490,434
30464,1743,Nymphe,France,291,446,428
32167,1743,Télémaque,France,,500,426
8746,1743,Jesus Maria José e Santana,Portugal / Brazil,,433,414
94812,1743,Charming Betty,Great Britain,301,484,414
8150,1743,NS da Glória e Santana,Portugal / Brazil,,492,412
31470,1743,Vigilant,France,212,435,410
30471,1743,Favori,France,245,420,407
30472,1743,Triton,France,238,440,406
50671,1743,Bom Jesus da Confiança e NS da Penha de França,Portugal / Brazil,,465,403
48037,1743,NS dos Remédios e Almas,Portugal / Brazil,,465,403
48055,1743,Jesus Maria José e Almas,Portugal / Brazil,,465,403
48056,1743,NS da Boa Viagem e Santana,Portugal / Brazil,,465,403
48058,1743,NS da Mãe de Deus e Almas,Portugal / Brazil,,465,403
48059,1743,NS da Piedade e Almas,Portugal / Brazil,,465,403
48062,1743,S Antônio e Almas,Portugal / Brazil,,465,403
8146,1743,NS do Rosario Santana e Almas,Portugal / Brazil,,465,403
30466,1743,Père de Famille,France,96,450,400
50656,1743,S Miguel o Anjo Custódio e Almas,Portugal / Brazil,,452,392
30453,1743,Elisabeth,France,271,426,383
48064,1743,S Rita S Antônio e Almas,Portugal / Brazil,,407,368
11129,1743,Watervliet,Netherlands,452,399,366
30459,1743,Perle,France,263,451,361
33336,1743,Concorde,France,415,393,358
41062,1743,NS de Nazaré S Antônio e Almas,Portugal / Brazil,,388,357
30450,1743,Jeune Catin,France,439,386,351
32172,1743,Légère,France,,386,351
8151,1743,NS do Socorro,Portugal / Brazil,,386,351
48053,1743,NS de Nazaré S Antônio e Almas,Portugal / Brazil,,389,348
94816,1743,Fortune,Great Britain,252,402,344
30469,1743,Deux Soeurs,France,243,362,342
48038,1743,Santana S Joaquim e NS da Conceição,Portugal / Brazil,,393,341
90034,1743,Nancy,Great Britain,275,387,331
32968,1743,Comtesse,France,343,372,326
17085,1743,Swan,Great Britain,339,387,317
94796,1743,Grace,Great Britain,317,368,315
30479,1743,Aimable René,France,,367,313
77540,1743,Garlington,Great Britain,875,330,311
10880,1743,Neptunus,Netherlands,205,309,308
90449,1743,Barclay,Great Britain,365,358,306
17089,1743,Williamsburgh,Great Britain,289,351,300
32173,1743,Diane,France,,375,300
17072,1743,Henry's,Great Britain,295,349,298
30457,1743,Maure,France,290,329,296
30458,1743,Diamant,France,271,313,293
10768,1743,Jonge Rombout,Netherlands,,324,290
10618,1743,Granadier,Netherlands,264,298,289
77551,1743,Queen of Hungary,Great Britain,,331,283
94818,1743,Surprize,Great Britain,,331,283
48050,1743,NS das Mercês S Antônio e Almas,Portugal / Brazil,,312,282
8149,1743,NS da Vitória S Gonçalo e Almas,Portugal / Brazil,,316,282
17077,1743,Manchester,Great Britain,347,327,280
17119,1743,Prince Harry,Great Britain,276,324,277
8747,1743,NS do Monte do Carmo e S Teresa,Portugal / Brazil,,283,276
8148,1743,NS de Nazaré e S Antônio,Portugal / Brazil,,301,272
50650,1743,NS das Mercês S José e Almas,Portugal / Brazil,,301,272
48060,1743,NS das Mercês S Antônio e Almas,Portugal / Brazil,,301,272
48061,1743,NS do Monte do Carmo e S Elias,Portugal / Brazil,,301,272
8147,1743,NS dos Prazeres e Santana,Portugal / Brazil,,301,272
8152,1743,NS de Nazaré e S João da Cruz,Portugal / Brazil,,301,272
8153,1743,NS do Varadouro S Antônio e Almas,Portugal / Brazil,,301,272
10412,1743,Africaanse Galei,Netherlands,310,317,268
10767,1743,Jonge Rombout,Netherlands,258,301,260
10763,1743,Jonge Pedro,Netherlands,,282,259
94806,1743,Nancy,Great Britain,346,302,258
17082,1743,Pheasant,Great Britain,363,298,255
17105,1743,Florimel,Great Britain,220,311,255
17075,1743,Leopard,Great Britain,388,311,255
32967,1743,Salomon,France,220,284,251
30448,1743,Saint Joseph,France,374,284,251
30446,1743,Badine,France,316,273,248
10643,1743,Gulde Vrijheid,Netherlands,267,268,246
30460,1743,Industrie,France,224,300,245
94803,1743,Doddington,Great Britain,241,269,239
30443,1743,Marie de Grâce,France,392,273,236
30492,1743,Saint Louis,France,,273,236
50648,1743,NS da Ajuda e Bom Jesus de Bouças,Portugal / Brazil,266,263,235
17118,1743,Pompey,Great Britain,209,287,235
10799,1743,Lammerenburg,Netherlands,255,263,233
10977,1743,Raadhuis van Middelburg,Netherlands,271,251,226
17073,1743,Indian Prince,Great Britain,,271,217
17086,1743,Tryal,Great Britain,,271,217
24337,1743,Glasgow,Great Britain,,271,217
33160,1743,Petit Alcyon,France,361,271,217
33162,1743,Minerve,France,,271,217
33166,1743,Bagatelle,France,,271,217
33357,1743,Espérence,France,,271,217
32169,1743,Société,France,,271,217
32175,1743,Elisabeth,France,,271,217
31891,1743,Saint François,France,,271,217
30462,1743,Légère,France,,271,217
31478,1743,Victoire,France,,271,217
17093,1743,Ann Frigate,Great Britain,,271,217
17104,1743,Fantyn,Great Britain,,271,217
17113,1743,Molly,Great Britain,,271,217
94802,1743,Ogden,Great Britain,319,250,214
94805,1743,Willoughby,Great Britain,220,259,212
17094,1743,Antilope,Great Britain,306,257,211
17081,1743,Pearl,Great Britain,304,262,210
32171,1743,Néraide,France,,276,209
17120,1743,Prince of Orange,Great Britain,,276,209
17126,1743,Williamsburgh,Great Britain,,276,209
11010,1743,Surinaamse Galei,Netherlands,218,240,208
27126,1743,Ranger,Great Britain,184,232,207
30465,1743,Famille,France,292,214,207
90385,1743,Foster,Great Britain,,216,204
17070,1743,Goldfinch,Great Britain,347,234,200
30454,1743,Aimable Phoenix,France,344,225,198
94799,1743,Cumberland,Great Britain,,240,197
77538,1743,Cruizer,Great Britain,849,220,196
17099,1743,Chesterfield,Great Britain,135,233,191
32170,1743,Saint Ursin,France,174,220,190
50672,1743,S André e Santana,Portugal / Brazil,,211,188
94794,1743,Princess Ann,Great Britain,266,209,179
30455,1743,Notre Dame de Bonne Garde,France,343,205,177
32163,1743,Aimable Suzanne,France,400,196,174
17101,1743,Dispatch,Great Britain,237,207,170
90127,1743,Pardoe,Great Britain,235,191,169
17068,1743,Broomfield,Great Britain,231,200,164
94786,1743,Hare,Great Britain,354,198,162
94777,1743,Gambia Merchant,Great Britain,,172,153
94814,1743,Vernon,Great Britain,,172,153
94819,1743,Charming Jenny,Great Britain,,172,153
41249,1743,NS do Cabo e S do Bonfim,Portugal / Brazil,,169,150
17088,1743,Vernon,Great Britain,257,163,145
94808,1743,Mary,Great Britain,257,177,145
30482,1743,Aurore,France,191,150,133
90058,1743,Saint George,Great Britain,,148,131
25186,1743, ,U.S.A.,347,149,126
25187,1743, ,U.S.A.,297,149,126
36102,1743, ,U.S.A.,,149,126
36103,1743, ,U.S.A.,,149,126
36104,1743, ,U.S.A.,,149,126
37016,1743,King George,U.S.A.,,134,110
27127,1743,Ranger,Great Britain,,121,108
30447,1743,Télémaque,France,302,111,101
30456,1743,Trois Amis,France,,100,100
26322,1743,Gambia Merchant,Great Britain,,138,98
41237,1743,NS da Mãe de Deus e S Antônio e Almas,Portugal / Brazil,254,101,92
36935,1743,Charming Betty,U.S.A.,227,65,54
30473,1743,Finette,France,,70,53
31468,1743,Postillon,France,210,45,41
41161,1743, ,Portugal / Brazil,,2,2
31475,1744,Patriarche Abraham,France,,658,599
50666,1744,NS da Vida S Antônio e Almas,Portugal / Brazil,274,683,572
50658,1744,Bom Jesus de Vilanova e Almas,Portugal / Brazil,402,636,551
33163,1744,Aigle,France,672,547,547
8767,1744,NS das Neves S José e Almas,Portugal / Brazil,,653,547
32971,1744,Henriette,France,288,560,536
8752,1744,Sr do Bonfim e Mãe de Deus,Portugal / Brazil,,637,533
50667,1744,Bom Jesus da Pedra S Rita e S Domingos,Portugal / Brazil,220,609,528
33165,1744,Chasseur,France,264,600,522
49826,1744,NS do Rosario S Antônio e Almas,Portugal / Brazil,,578,501
50655,1744,NS da Penha da França e Boa Hora,Portugal / Brazil,,567,492
30490,1744,Duc de Penthièvre,France,154,550,488
50660,1744,Santana Bom Jesus da Boa Hora e S Antônio,Portugal / Brazil,540,547,474
30474,1744,Comte de Toulouse,France,300,500,473
75671,1744,James Gally,Great Britain,325,550,470
8759,1744,NS do Rosario e Almas,Portugal / Brazil,,526,456
50663,1744,S Pedro e S Antônio de Lisboa,Portugal / Brazil,255,511,443
8487,1744,S Antônio e S José,Portugal / Brazil,,508,440
8762,1744,NS da Mãe de Deus e S Antônio e Almas,Portugal / Brazil,,484,438
50662,1744,Jesus Maria José e Santana,Portugal / Brazil,353,504,437
50661,1744,S José S Antônio e Almas,Portugal / Brazil,328,503,436
8754,1744,S Domingos NS do Rosario e Almas,Portugal / Brazil,,500,434
8756,1744,Santana e S Joaquim,Portugal / Brazil,,508,425
33168,1744,Grand Vigilent,France,356,425,418
30497,1744,Mercure,France,354,500,416
8760,1744,NS do Monte do Carmo e S João Batista,Portugal / Brazil,,475,412
50653,1744,NS da Barroquinha e S Rita,Portugal / Brazil,679,490,410
32174,1744,Affriquain,France,252,472,408
30470,1744,Vestale,France,,475,405
41608,1744,Triunfo,Portugal / Brazil,,465,403
40233,1744,Bom Jesus da Pedra S Rita e S Domingos,Portugal / Brazil,,465,403
40285,1744,S José S Antônio e Almas,Portugal / Brazil,,465,403
50669,1744,NS do Rosario S Antônio e Almas,Portugal / Brazil,,465,403
52016,1744,NS da Vida S Antônio e Almas,Portugal / Brazil,,465,403
48065,1744, ,Portugal / Brazil,,465,403
48073,1744,NS da Conceição e Penha da França,Portugal / Brazil,,465,403
48078,1744,Santana S Joaquim e NS da Conceição,Portugal / Brazil,,465,403
8154,1744,NS do Porto e Almas,Portugal / Brazil,,465,403
8156,1744,NS da Glória Santana e S João,Portugal / Brazil,,465,403
30484,1744,Reine de France,France,358,404,401
8750,1744,NS do Porto de Avel e Almas,Portugal / Brazil,,462,401
77559,1744,Blandford,Great Britain,338,468,400
8765,1744,NS dos Remédios S Francisco e Santana,Portugal / Brazil,,449,389
8751,1744,NS do Carmo S José e Almas,Portugal / Brazil,,441,382
50659,1744,NS da Boa Hora Santana S Joaquim e Almas,Portugal / Brazil,527,439,381
30475,1744,Rubis,France,255,401,379
8755,1744,S Francisco Xavier e Santana,Portugal / Brazil,,419,375
30489,1744,Amitié,France,317,460,373
50664,1744,Santana e NS da Conceição,Portugal / Brazil,486,430,373
30487,1744,Affriquain,France,336,435,371
8764,1744,Jesus Maria José e Santana,Portugal / Brazil,,427,370
10816,1744,Maria en Elisabeth,Netherlands,367,393,367
8763,1744,NS dos Prazeres S Antônio e Almas,Portugal / Brazil,,398,360
8749,1744,NS da Conceição e Santana,Portugal / Brazil,,396,358
41063,1744,NS da Guia Santana S Antônio e Almas,Portugal / Brazil,,388,357
48069,1744,NS Aparecida e S José,Portugal / Brazil,,388,357
48070,1744,NS ________ e S Elias,Portugal / Brazil,,388,357
30483,1744,Victoire,France,311,360,355
30493,1744,Baleine,France,333,386,351
32492,1744,Flore,France,,386,351
48067,1744,Bom Jesus de Bouças e NS da Conceição,Portugal / Brazil,,386,351
48080,1744,S José e Santana,Portugal / Brazil,,386,351
31477,1744,Duc de Bretagne,France,,355,350
50665,1744,Jesus Maria José S Francisco Xavier e Almas,Portugal / Brazil,,379,343
31472,1744,Expédition,France,307,312,342
10534,1744,Duinvliet,Netherlands,465,370,340
30481,1744,Triomphante,France,302,355,339
17125,1744,Triton,Great Britain,357,393,336
8766,1744,NS da Glória,Portugal / Brazil,,367,332
8768,1744,NS das Mercês e S Antônio,Portugal / Brazil,,365,330
8761,1744,NS de Nazaré e S Antônio,Portugal / Brazil,,379,329
32970,1744,Vestale,France,,372,326
17102,1744,Duke of Queensbury,Great Britain,327,377,322
50657,1744,S Isabel Rainha de Portugal e Almas,Portugal / Brazil,292,351,321
30478,1744,Jeannette,France,366,367,313
30494,1744,Diane,France,,379,310
17116,1744,Palmtree,Great Britain,361,363,310
11039,1744,Taamen,Netherlands,408,338,310
31474,1744,Fidèle,France,300,383,307
30495,1744,Abraham,France,417,375,304
8758,1744,NS do Cabo e Sr do Bonfim,Portugal / Brazil,,340,304
11157,1744,Willem Alexander,Netherlands,,323,302
20762,1744,Windsor,Great Britain,615,351,300
8753,1744,Santana e S Joaquim,Portugal / Brazil,,325,297
77259,1744,Indian Queen,Great Britain,299,359,294
20745,1744,New Foster,Great Britain,275,359,294
17097,1744,Bristol Merchant,Great Britain,371,350,287
31476,1744,Jupiter,France,,314,286
10881,1744,Neptunus,Netherlands,,307,286
10644,1744,Gulde Vrijheid,Netherlands,651,310,285
30480,1744,Neptune,France,345,305,284
30498,1744,Hirondelle,France,240,325,284
94826,1744,Jamaican Merchant,Great Britain,,331,283
17091,1744,Amoretta,Great Britain,,331,283
17123,1744,Shepherd,Great Britain,,331,283
94828,1744,Brooke,Great Britain,297,331,283
90018,1744,Chance,Great Britain,,331,283
17095,1744,Becher,Great Britain,306,330,282
8485,1744,NS do Porto e S Domingos,Portugal / Brazil,,308,279
27129,1744,Ogden,Great Britain,,325,278
77557,1744,Nassau,Great Britain,370,335,275
48066,1744,Bom Jesus de Vilanova e NS do Pilar,Portugal / Brazil,,301,272
48071,1744,NS da Conceição e Almas,Portugal / Brazil,,301,272
48072,1744,NS da Conceição e Sra dos Anjos,Portugal / Brazil,,301,272
48076,1744,NS das Necessidades S Antônio e Almas,Portugal / Brazil,,301,272
48079,1744,S Bento S Antônio e Almas,Portugal / Brazil,,301,272
8155,1744,NS de Nazaré e S João da Cruz,Portugal / Brazil,,301,272
11034,1744,Susanna Jacoba,Netherlands,,290,271
10625,1744,Groot Prooijen,Netherlands,388,338,271
8757,1744,NS do Monte do Carmo e S Elias,Portugal / Brazil,,297,269
10864,1744,Moscovise Galei,Netherlands,302,292,268
10600,1744,Genoveva Maria,Netherlands,228,265,260
31479,1744,Amiral,France,270,292,252
50668,1744,NS da Conceição S Antônio e Almas,Portugal / Brazil,208,288,250
10800,1744,Lammerenburg,Netherlands,381,268,250
8486,1744,S Miguel e Almas,Portugal / Brazil,,275,249
17121,1744,Queen Elizabeth,Great Britain,264,284,243
90601,1744,Ryder,Great Britain,453,281,240
17107,1744,Greyhound,Great Britain,389,281,240
17133,1744,Success,Great Britain,239,293,240
17092,1744,Ann,Great Britain,357,278,238
32177,1744,Saint François,France,,273,236
17100,1744,Cornwall,Great Britain,,273,236
17115,1744,Nightingale,Great Britain,,273,236
